gene_symbol	log2_fold_change	mean_test	mean_control	pvalue	pvalue_adjusted	direction	significant
FAM9C	4.5849	79.2760	16.3542	1.55e-98	1.26e-96	up	yes
ANXA13	4.5833	83.2580	13.5104	1.02e-105	1.24e-103	up	yes
OR51B5	4.5824	34.8080	8.8802	1.99e-79	5.87e-78	up	yes
OR3A2	4.5785	11.4760	3.6354	1.12e-69	2.17e-68	up	yes
RASSF6	4.5784	165.1440	32.9792	6.76e-103	7.20e-101	up	yes
C3ORF22	4.5750	2.8100	0.5625	1.31e-46	1.11e-45	up	yes
RAD21L1	4.5733	9.8420	2.6823	1.81e-72	3.92e-71	up	yes
OR10A4	4.5730	9.0940	0.9427	4.55e-52	4.67e-51	up	yes
CACNG5	4.5700	86.9400	21.9635	4.12e-106	5.08e-104	up	yes
MAGEA2B	4.5699	0.7120	0.0469	1.03e-10	2.28e-10	up	yes
DPPA3	4.5657	9.3780	1.9740	6.28e-43	4.73e-42	up	yes
CPNE6	4.5577	5.0040	0.7292	3.15e-51	3.15e-50	up	yes
NXPH2	4.5566	9.3060	2.8229	1.90e-44	1.51e-43	up	yes
OR2M4	4.5562	109.3780	21.2760	3.97e-89	1.93e-87	up	yes
NANOGNB	4.5552	6.2400	2.4323	1.50e-56	1.78e-55	up	yes
OR51L1	4.5542	50.7220	9.2760	3.75e-102	3.84e-100	up	yes
KRT73	4.5532	4.1840	0.4948	2.54e-33	1.41e-32	up	yes
OR10Z1	4.5502	27.4540	6.1927	5.66e-82	1.89e-80	up	yes
KCNJ6	4.5502	546.7980	156.5677	8.24e-114	1.46e-111	up	yes
PCDHA4	4.5502	466.4720	122.8125	8.67e-119	1.85e-116	up	yes
SLC22A2	4.5497	31.8580	7.2188	5.14e-91	2.80e-89	up	yes
SMIM31	4.5487	68.3700	23.1458	8.44e-89	4.01e-87	up	yes
OOSP3	4.5450	1.5480	0.4948	2.01e-30	1.01e-29	up	yes
SULT1E1	4.5436	11.4100	3.0781	2.54e-64	3.93e-63	up	yes
MCF2L2	4.5434	302.5540	76.7500	2.73e-127	9.27e-125	up	yes
BPIFB2	4.5433	0.9940	0.3021	1.29e-17	4.00e-17	up	yes
ZBTB8B	4.5432	244.3920	65.9323	6.11e-123	1.72e-120	up	yes
TRIM43B	4.5422	2.2260	2.5573	4.72e-14	1.24e-13	up	yes
PRSS2	4.5422	1.9780	0.2344	1.13e-28	5.31e-28	up	yes
XIRP2	4.5415	744.3920	537.8698	3.01e-28	1.40e-27	up	yes
AQP12B	4.5412	1.2180	0.2188	1.31e-22	4.91e-22	up	yes
USP17L11	4.5352	2.0720	0.3698	2.77e-12	6.69e-12	up	yes
CDK5R2	4.5343	5.2360	2.6562	5.66e-18	1.77e-17	up	yes
FABP9	4.5339	1.9080	0.2344	2.48e-32	1.32e-31	up	yes
ATCAY	4.5334	59.6940	22.7500	1.06e-91	5.94e-90	up	yes
ZNF157	4.5301	28.9460	8.9688	1.72e-91	9.63e-90	up	yes
SPANXB1	4.5280	0.7500	0.2448	1.19e-13	3.06e-13	up	yes
RNASE8	4.5273	7.2240	0.3750	2.73e-57	3.31e-56	up	yes
RNF17	4.5259	12.6560	5.8333	1.49e-50	1.46e-49	up	yes
MYO3A	4.5257	21.8460	7.3438	2.04e-54	2.24e-53	up	yes
TPH2	4.5251	305.3080	61.2135	2.66e-113	4.57e-111	up	yes
ELAVL4	4.5246	18.0380	5.0156	4.37e-49	4.05e-48	up	yes
ANKRD60	4.5237	43.6600	12.6823	4.69e-99	3.95e-97	up	yes
AWAT2	4.5235	3.3960	0.6771	6.15e-53	6.47e-52	up	yes
SUN5	4.5212	0.8360	0.0469	5.20e-14	1.36e-13	up	yes
LMNTD1	4.5208	23.7820	10.6771	3.18e-83	1.14e-81	up	yes
BTG4	4.5203	2.9740	1.3802	1.02e-44	8.20e-44	up	yes
IQCM	4.5166	79.2080	11.5885	1.36e-97	1.07e-95	up	yes
PSG3	4.5147	18.2100	4.2448	1.62e-67	2.87e-66	up	yes
KCNJ16	4.5146	25.7060	9.4635	6.44e-73	1.43e-71	up	yes
OTOP1	4.5137	1.2700	0.4844	6.25e-26	2.67e-25	up	yes
PRR23A	4.5121	19.6260	13.3229	5.71e-55	6.40e-54	up	yes
CHRM1	4.5085	2.4560	0.9635	1.37e-33	7.67e-33	up	yes
CLRN1	4.5079	13.3940	3.4375	1.08e-66	1.83e-65	up	yes
CYSLTR1	4.5079	1044.6080	407.1510	1.85e-92	1.08e-90	up	yes
CDC14C	4.5057	19.0040	6.4323	5.58e-76	1.41e-74	up	yes
KCNA10	4.5048	3.1000	0.7344	2.51e-46	2.11e-45	up	yes
PCDHA9	4.5028	60.3360	20.0052	1.03e-106	1.33e-104	up	yes
PRR27	4.4981	6.4280	2.5677	5.19e-56	6.01e-55	up	yes
ESRRG	4.4966	43.3780	10.5990	5.97e-69	1.12e-67	up	yes
CNTN6	4.4964	25.4880	4.3854	1.47e-68	2.70e-67	up	yes
PON1	4.4957	10.1660	3.3073	7.83e-68	1.40e-66	up	yes
DNASE2B	4.4948	6.2860	3.9219	1.34e-47	1.19e-46	up	yes
NLRP8	4.4935	17.4700	6.5156	3.84e-66	6.36e-65	up	yes
KRT3	4.4914	0.9780	0.4948	1.33e-14	3.58e-14	up	yes
RAG2	4.4903	10.9500	2.5260	7.47e-67	1.28e-65	up	yes
OR5AU1	4.4896	140.5380	32.2031	3.05e-106	3.84e-104	up	yes
ESX1	4.4889	0.8920	0.6094	2.24e-15	6.23e-15	up	yes
SPOCK3	4.4828	7.5100	3.2292	1.41e-35	8.42e-35	up	yes
ZNF66	4.4814	915.6400	199.4531	5.39e-119	1.16e-116	up	yes
CPB2	4.4812	96.1680	40.8750	1.66e-82	5.70e-81	up	yes
TEX49	4.4806	3.7180	0.4271	3.41e-56	3.98e-55	up	yes
TYR	4.4805	22.2380	3.8125	1.81e-71	3.78e-70	up	yes
SPATS1	4.4794	44.5260	21.7292	1.47e-75	3.64e-74	up	yes
ECE2	4.4770	3.0600	0.8594	3.92e-42	2.88e-41	up	yes
TCEAL6	4.4765	3.3680	3.2552	2.60e-32	1.38e-31	up	yes
GRHL2	4.4763	34.6380	6.5885	9.23e-65	1.46e-63	up	yes
CCDC73	4.4746	15.7260	4.0469	3.58e-69	6.76e-68	up	yes
SORCS3	4.4738	10.9100	2.8802	2.65e-52	2.73e-51	up	yes
OR2F1	4.4734	29.6680	5.6771	9.29e-83	3.25e-81	up	yes
ENPP7	4.4731	4.1080	0.5156	1.90e-38	1.24e-37	up	yes
OR5AN1	4.4717	106.4740	15.7448	2.49e-97	1.93e-95	up	yes
C12ORF40	4.4717	23.9480	3.3542	2.00e-60	2.69e-59	up	yes
XKR7	4.4715	4.9520	2.0729	5.28e-52	5.40e-51	up	yes
C1ORF141	4.4701	22.0600	5.4427	6.73e-72	1.43e-70	up	yes
ACBD7	4.4680	242.2760	75.7031	7.66e-111	1.23e-108	up	yes
RPAP2	4.4673	4233.1680	1246.0000	7.53e-133	3.47e-130	up	yes
DCX	4.4656	39.3880	16.6927	1.42e-68	2.61e-67	up	yes
KCNH8	4.4652	27.8700	5.7552	1.58e-67	2.80e-66	up	yes
KBTBD13	4.4645	10.3660	3.5156	1.77e-46	1.50e-45	up	yes
DAB1	4.4645	20.2780	7.0208	2.23e-73	5.05e-72	up	yes
NHLH2	4.4637	9.5520	4.5208	1.05e-33	5.89e-33	up	yes
ASB18	4.4633	59.9940	17.9948	6.80e-88	3.04e-86	up	yes
OLAH	4.4625	25.4840	12.1719	1.35e-81	4.44e-80	up	yes
SPRR2G	4.4609	3.0720	0.7396	2.69e-16	7.83e-16	up	yes
SHISAL2B	4.4598	3.2200	1.0365	6.76e-49	6.24e-48	up	yes
ITPRID1	4.4587	47.3160	8.0625	1.87e-96	1.38e-94	up	yes
IL21	4.4565	40.1840	4.9167	2.34e-35	1.39e-34	up	yes
C20ORF173	4.4502	2.2560	0.6146	9.36e-40	6.40e-39	up	yes
ATP1A4	4.4484	55.6920	22.0990	5.34e-89	2.57e-87	up	yes
F11	4.4483	8.1080	2.8906	1.42e-60	1.93e-59	up	yes
PNMA8C	4.4460	31.1420	11.2240	1.93e-84	7.32e-83	up	yes
GHSR	4.4438	10.9100	2.5833	8.50e-57	1.01e-55	up	yes
FUT6	4.4423	19.9940	8.7135	1.12e-72	2.46e-71	up	yes
WFDC9	4.4391	1.2280	0.0208	2.62e-23	1.01e-22	up	yes
GPR15	4.4389	44.7640	3.2865	7.34e-49	6.76e-48	up	yes
FGB	4.4316	16.4740	16.6875	1.97e-50	1.91e-49	up	yes
CT47A12	4.4313	1.5520	0.1562	1.85e-20	6.42e-20	up	yes
KCNJ18	4.4285	0.9660	0.1406	8.64e-18	2.69e-17	up	yes
OR1E1	4.4255	1.9500	0.5938	4.59e-31	2.35e-30	up	yes
DNAH9	4.4239	47.0400	11.6458	1.36e-86	5.66e-85	up	yes
CIBAR2	4.4224	79.1420	23.5052	1.03e-73	2.36e-72	up	yes
FAM47C	4.4197	0.7720	0.1094	3.57e-13	8.97e-13	up	yes
MKRN2OS	4.4182	90.2480	25.4896	4.04e-106	5.02e-104	up	yes
SLC26A9	4.4171	7.5920	1.7240	2.36e-63	3.53e-62	up	yes
IYD	4.4156	101.3900	21.8490	3.16e-103	3.42e-101	up	yes
GYPA	4.4121	67.7060	20.1719	4.52e-94	2.92e-92	up	yes
KIAA1210	4.4090	21.6660	8.7604	1.44e-80	4.45e-79	up	yes
BSND	4.4089	60.7360	22.2604	3.18e-83	1.14e-81	up	yes
CST9	4.4088	0.9400	0.3854	1.29e-16	3.81e-16	up	yes
OR6B3	4.4078	0.7180	0.0312	1.58e-10	3.46e-10	up	yes
DAND5	4.4077	39.5760	17.8906	6.54e-81	2.07e-79	up	yes
SLC5A1	4.4046	30.3980	6.4167	8.21e-91	4.45e-89	up	yes
CGA	4.4023	22.3780	7.1042	5.44e-65	8.64e-64	up	yes
DCDC2C	4.4016	45.3500	9.0938	5.16e-87	2.19e-85	up	yes
SERPINA4	4.3993	1.0780	0.3333	1.53e-20	5.31e-20	up	yes
GPR151	4.3990	12.0040	2.5417	1.90e-54	2.08e-53	up	yes
MAGEA9B	4.3980	1.1800	46.8229	3.09e-23	1.19e-22	up	yes
TBC1D8B	4.3949	2198.4340	702.7240	2.86e-127	9.57e-125	up	yes
PDCL2	4.3927	1.0340	0.0729	1.81e-17	5.57e-17	up	yes
OLIG2	4.3923	4.7980	2.6354	1.03e-45	8.47e-45	up	yes
NWD1	4.3898	84.1440	21.3177	3.56e-96	2.58e-94	up	yes
TP53TG3E	4.3890	0.7340	0.2812	7.15e-06	1.20e-05	up	yes
CFHR4	4.3860	44.8620	14.3125	1.05e-77	2.85e-76	up	yes
EIF4E1B	4.3859	9.2840	3.1510	4.78e-63	7.05e-62	up	yes
RTL4	4.3838	19.5200	6.0469	8.60e-62	1.22e-60	up	yes
POTEJ	4.3829	1.6140	0.2083	4.81e-14	1.26e-13	up	yes
SLC5A12	4.3795	69.4940	15.1771	4.67e-94	3.00e-92	up	yes
TRIM71	4.3770	43.9600	9.7292	8.29e-86	3.32e-84	up	yes
IL1RAPL1	4.3763	14.3800	3.0781	6.11e-66	1.00e-64	up	yes
WDR72	4.3741	52.2580	8.6094	6.55e-99	5.42e-97	up	yes
ROPN1B	4.3737	16.2840	3.5417	7.80e-75	1.87e-73	up	yes
CRB1	4.3734	53.1740	14.9635	3.81e-107	5.09e-105	up	yes
OR56B1	4.3733	8.2800	1.7135	6.42e-61	8.80e-60	up	yes
NACA2	4.3713	1.8780	0.9792	4.49e-30	2.22e-29	up	yes
DEFB115	4.3704	0.5060	0.0052	2.14e-08	4.19e-08	up	yes
NR2E1	4.3700	7.5540	2.4115	1.34e-50	1.31e-49	up	yes
RGS7	4.3695	172.5100	56.6510	5.13e-116	9.75e-114	up	yes
ASCL1	4.3695	3.8420	1.6875	1.15e-45	9.45e-45	up	yes
OR2S2	4.3626	2.1420	0.4167	1.33e-32	7.16e-32	up	yes
ANKS4B	4.3620	26.4320	9.4375	2.45e-94	1.62e-92	up	yes
CHIA	4.3553	8.4080	3.2969	9.80e-41	6.91e-40	up	yes
LIN28A	4.3552	97.9100	24.3542	2.12e-97	1.65e-95	up	yes
NTMT2	4.3538	3.3440	1.4167	3.26e-43	2.48e-42	up	yes
UNC80	4.3531	277.2520	52.8073	3.96e-109	5.94e-107	up	yes
ENTHD1	4.3528	6.9140	7.7396	5.27e-47	4.56e-46	up	yes
LCE1B	4.3528	5.2080	1.0573	1.51e-15	4.25e-15	up	yes
TAS2R42	4.3515	2.9900	0.6719	7.76e-45	6.23e-44	up	yes
KLK2	4.3503	52.8900	10.3281	1.28e-84	4.89e-83	up	yes
CSAG1	4.3501	0.7860	0.1719	7.45e-14	1.93e-13	up	yes
RTP1	4.3497	1.7540	0.6927	1.17e-30	5.92e-30	up	yes
OR7A17	4.3471	62.4620	22.1198	4.84e-92	2.76e-90	up	yes
OPN1MW	4.3438	1.1280	0.2708	8.02e-18	2.50e-17	up	yes
GALR1	4.3408	123.3440	32.5417	1.04e-95	7.39e-94	up	yes
OR2A5	4.3402	84.3240	14.8542	1.65e-109	2.58e-107	up	yes
RFPL2	4.3382	4.1680	1.0208	4.81e-54	5.22e-53	up	yes
FAM228B	4.3380	1748.5340	569.0938	9.77e-120	2.23e-117	up	yes
CCDC196	4.3380	51.7400	4.3854	1.65e-77	4.43e-76	up	yes
SYCP1	4.3348	50.4220	9.8958	7.36e-75	1.77e-73	up	yes
MKRN3	4.3345	47.6760	13.0885	2.22e-103	2.43e-101	up	yes
NSG2	4.3337	6.9020	2.2135	1.06e-51	1.08e-50	up	yes
KLK11	4.3333	41.9980	10.7969	3.95e-92	2.27e-90	up	yes
NOPCHAP1	4.3320	4007.6440	1218.6771	1.52e-119	3.36e-117	up	yes
EDDM3B	4.3317	2.6480	0.2969	9.32e-41	6.58e-40	up	yes
TRPV5	4.3304	3.4740	0.8594	9.10e-43	6.80e-42	up	yes
SLC9A4	4.3284	80.7080	47.5469	2.55e-69	4.87e-68	up	yes
KRT26	4.3242	9.5860	2.9635	2.61e-32	1.39e-31	up	yes
PTTG2	4.3240	9.0040	1.0156	6.45e-68	1.16e-66	up	yes
MUC5AC	4.3239	4.4260	1.0990	8.69e-37	5.38e-36	up	yes
RHBG	4.3235	32.8140	14.2604	1.58e-72	3.44e-71	up	yes
GARIN2	4.3166	22.1020	4.8698	3.90e-90	2.02e-88	up	yes
CDH18	4.3156	37.1400	17.5208	2.39e-78	6.69e-77	up	yes
POU2AF1	4.3136	798.4240	284.8281	1.28e-69	2.47e-68	up	yes
KRT32	4.3128	2.5680	1.0052	9.79e-29	4.63e-28	up	yes
ARL14EPL	4.3108	5.1060	1.7760	1.55e-50	1.51e-49	up	yes
MPPED1	4.3105	4.0920	1.5000	5.57e-28	2.56e-27	up	yes
TSHR	4.3103	377.5300	80.4219	1.38e-112	2.32e-110	up	yes
FAM205A	4.3077	14.4780	1.7812	3.77e-73	8.44e-72	up	yes
RD3	4.3060	28.8160	8.4531	1.27e-86	5.30e-85	up	yes
LYPD4	4.3048	25.6880	3.6771	3.69e-56	4.29e-55	up	yes
OR8G1	4.3030	62.3060	12.4583	5.13e-78	1.43e-76	up	yes
NR1H4	4.3022	7.1480	3.5885	1.32e-53	1.41e-52	up	yes
SAGE1	4.3018	3.2220	1.0833	1.48e-20	5.14e-20	up	yes
IQCF5	4.2977	0.5480	0.0156	6.59e-08	1.26e-07	up	yes
LRRC74B	4.2975	100.3300	26.6771	1.28e-105	1.54e-103	up	yes
CTXND2	4.2950	6.7540	1.7552	6.02e-61	8.27e-60	up	yes
DEFB105A	4.2949	28.8460	10.8802	2.14e-79	6.30e-78	up	yes
SERPINB12	4.2933	41.5880	8.4115	3.61e-82	1.22e-80	up	yes
GOLGA6L22	4.2933	55.6420	18.9844	3.03e-82	1.03e-80	up	yes
TMEM45B	4.2924	58.1920	13.2188	3.33e-92	1.93e-90	up	yes
PRDM7	4.2920	44.3380	9.4635	1.52e-85	6.04e-84	up	yes
RIT2	4.2919	28.6480	2.8906	4.21e-67	7.30e-66	up	yes
SLITRK1	4.2910	8.8120	1.7812	1.08e-34	6.25e-34	up	yes
POTEM	4.2867	196.6340	38.6458	2.94e-117	5.75e-115	up	yes
PRAMEF1	4.2841	2.4360	1.6094	6.44e-33	3.51e-32	up	yes
LECT2	4.2835	50.1560	12.5833	2.50e-75	6.14e-74	up	yes
BPIFB6	4.2818	0.6800	0.2344	1.21e-11	2.82e-11	up	yes
ODF4	4.2804	1.5820	0.6042	4.85e-28	2.23e-27	up	yes
OR6C6	4.2786	9.1760	3.9167	1.25e-51	1.27e-50	up	yes
PLD5	4.2784	47.5260	13.9010	5.96e-84	2.21e-82	up	yes
TAS2R3	4.2778	41.6520	2.2812	4.19e-66	6.92e-65	up	yes
SMR3B	4.2767	1.3680	7.7812	1.81e-13	4.63e-13	up	yes
OR5T1	4.2765	0.6280	0.0052	3.67e-07	6.68e-07	up	yes
C17ORF78	4.2756	6.6240	2.7344	3.11e-52	3.21e-51	up	yes
LRRC3B	4.2753	16.5720	4.4792	2.60e-44	2.05e-43	up	yes
RRH	4.2749	40.6420	10.8906	5.78e-97	4.41e-95	up	yes
RAD51AP2	4.2723	7.9180	3.7865	3.03e-50	2.92e-49	up	yes
TCERG1L	4.2715	6.3120	2.9583	2.92e-46	2.46e-45	up	yes
OR10H5	4.2701	218.1300	75.2135	4.92e-91	2.69e-89	up	yes
SLC3A1	4.2689	118.3480	24.8698	2.06e-104	2.36e-102	up	yes
HOATZ	4.2687	31.6720	11.0521	1.78e-89	8.84e-88	up	yes
AMELX	4.2642	15.9980	1.2083	3.09e-59	3.99e-58	up	yes
CCDC60	4.2617	12.6220	2.5052	3.74e-68	6.78e-67	up	yes
MAJIN	4.2598	5.4440	1.7292	4.52e-57	5.43e-56	up	yes
FETUB	4.2597	2.5360	1.1719	2.99e-22	1.11e-21	up	yes
C22ORF42	4.2595	7.3560	3.5729	4.78e-54	5.19e-53	up	yes
ACSM2A	4.2551	160.1060	36.8594	7.66e-91	4.16e-89	up	yes
PAX4	4.2539	7.0040	0.8177	1.24e-62	1.81e-61	up	yes
XKR9	4.2534	64.9120	31.9792	1.96e-83	7.03e-82	up	yes
TBC1D21	4.2525	0.9320	0.2500	6.82e-20	2.31e-19	up	yes
P2RY10	4.2523	895.7240	227.5677	5.76e-60	7.60e-59	up	yes
OR2AG2	4.2520	46.7320	12.4323	7.30e-101	6.77e-99	up	yes
SEL1L2	4.2508	5.3320	2.5729	4.18e-36	2.54e-35	up	yes
OR10AD1	4.2487	11.7300	1.9219	1.17e-77	3.16e-76	up	yes
KPNA5	4.2486	2173.7760	677.5781	3.82e-124	1.14e-121	up	yes
PTPRZ1	4.2457	185.2520	70.2344	3.96e-77	1.04e-75	up	yes
TEX13C	4.2449	7.7120	2.0729	4.53e-62	6.46e-61	up	yes
LIPJ	4.2443	9.8660	2.9167	9.18e-60	1.21e-58	up	yes
CLEC3A	4.2432	46.1800	11.1771	6.21e-78	1.71e-76	up	yes
CHRNA6	4.2400	6.3520	1.8750	4.99e-36	3.01e-35	up	yes
POU1F1	4.2393	5.6920	1.7969	1.63e-52	1.69e-51	up	yes
USP17L1	4.2393	3.3760	0.2552	1.29e-35	7.70e-35	up	yes
GRIA2	4.2383	57.8180	21.2604	1.10e-52	1.15e-51	up	yes
CD5L	4.2378	4.5860	1.5781	8.47e-36	5.09e-35	up	yes
KRTAP20-1	4.2377	0.5300	0.0000	5.32e-09	1.07e-08	up	yes
EBLN1	4.2374	6.8500	2.3333	1.27e-59	1.66e-58	up	yes
FRG2B	4.2368	7.0380	2.4375	2.72e-34	1.56e-33	up	yes
DUX4	4.2359	12.3520	5.2240	5.25e-71	1.07e-69	up	yes
DNAJC5G	4.2350	6.4620	2.2865	2.62e-51	2.63e-50	up	yes
CYP3A4	4.2321	29.7700	5.2240	1.09e-87	4.82e-86	up	yes
NCBP2L	4.2306	11.7460	2.5365	2.97e-66	4.92e-65	up	yes
C1QTNF9	4.2304	51.8140	18.8438	1.13e-71	2.39e-70	up	yes
LDLRAD1	4.2304	24.1000	6.7969	2.53e-79	7.39e-78	up	yes
LY6L	4.2295	0.6440	0.1354	5.46e-11	1.23e-10	up	yes
GPR61	4.2268	8.2160	2.2500	1.84e-70	3.65e-69	up	yes
CACNA1E	4.2251	74.2680	21.7865	1.10e-88	5.21e-87	up	yes
OR52P1	4.2233	5.1640	1.0885	5.47e-50	5.21e-49	up	yes
HHLA2	4.2207	25.6020	10.2292	5.16e-55	5.80e-54	up	yes
RFX4	4.2202	19.7260	4.5365	9.39e-78	2.56e-76	up	yes
KIAA2012	4.2191	97.7160	35.0677	6.44e-105	7.52e-103	up	yes
HTN3	4.2189	44.7120	19.8542	3.73e-48	3.38e-47	up	yes
PROM1	4.2173	15.7300	4.5885	4.19e-67	7.26e-66	up	yes
PRM3	4.2155	1.5780	0.5312	8.51e-33	4.62e-32	up	yes
FFAR1	4.2147	39.6440	10.7344	3.99e-84	1.50e-82	up	yes
DMP1	4.2119	12.4720	3.5990	1.15e-48	1.06e-47	up	yes
TAS2R9	4.2095	1.7760	0.0469	1.16e-12	2.85e-12	up	yes
UBE2U	4.2089	2.2640	1.4531	2.06e-28	9.62e-28	up	yes
STMN4	4.2055	20.1860	4.0990	6.23e-88	2.79e-86	up	yes
SPTA1	4.1995	33.2740	11.3542	2.27e-74	5.35e-73	up	yes
TEX37	4.1986	0.6980	0.1667	1.75e-12	4.28e-12	up	yes
CA1	4.1981	81.2120	7.8854	6.10e-81	1.94e-79	up	yes
CCR4	4.1975	199.0660	47.6198	4.44e-98	3.59e-96	up	yes
IL23R	4.1953	52.7280	14.1927	1.49e-64	2.33e-63	up	yes
LCE4A	4.1926	0.6400	0.0260	1.29e-10	2.84e-10	up	yes
NLRP9	4.1921	7.0820	3.0469	2.76e-58	3.43e-57	up	yes
FAM186A	4.1921	106.7540	23.2448	1.73e-97	1.35e-95	up	yes
IL19	4.1903	53.0180	15.6510	9.82e-107	1.27e-104	up	yes
C21ORF62	4.1883	81.4520	26.8802	5.61e-87	2.38e-85	up	yes
IQCF2	4.1852	4.6560	0.3906	7.99e-44	6.20e-43	up	yes
SAG	4.1851	99.5500	40.0990	6.05e-93	3.67e-91	up	yes
SMIM36	4.1838	40.3000	12.1667	1.39e-86	5.77e-85	up	yes
PNMA6F	4.1821	0.7340	0.0938	1.17e-12	2.86e-12	up	yes
OPRK1	4.1789	16.0000	4.6094	8.79e-71	1.77e-69	up	yes
CFAP74	4.1780	98.6780	33.2708	5.62e-99	4.69e-97	up	yes
MYT1	4.1729	24.0060	12.2604	8.94e-58	1.10e-56	up	yes
KSR2	4.1686	99.8760	22.3281	1.89e-101	1.83e-99	up	yes
ADGRD2	4.1680	58.3440	21.4635	2.97e-91	1.64e-89	up	yes
ARSF	4.1655	8.8660	2.1042	3.63e-71	7.48e-70	up	yes
SUN3	4.1654	5.2620	2.8177	2.86e-57	3.46e-56	up	yes
HTR3A	4.1653	4.4880	1.8333	9.63e-33	5.22e-32	up	yes
TMPRSS4	4.1646	90.7640	35.2292	8.50e-94	5.40e-92	up	yes
BEND4	4.1640	34.2400	9.3177	4.50e-56	5.21e-55	up	yes
MROH2A	4.1640	2.7920	1.3906	8.84e-38	5.64e-37	up	yes
MAGEC3	4.1621	2.0940	0.8073	1.52e-31	7.90e-31	up	yes
ACSM6	4.1619	56.7640	8.4167	6.09e-70	1.18e-68	up	yes
PIK3C2G	4.1568	38.0320	6.2292	5.41e-72	1.15e-70	up	yes
MAS1	4.1540	95.2540	27.4583	1.61e-95	1.12e-93	up	yes
SERPINB5	4.1531	39.7140	4.0052	7.31e-49	6.74e-48	up	yes
TBC1D28	4.1521	3.0360	2.1615	4.22e-36	2.55e-35	up	yes
FMR1NB	4.1505	1.1100	0.3177	8.80e-24	3.46e-23	up	yes
ISL1	4.1489	5.4160	2.4062	1.11e-29	5.42e-29	up	yes
PAK5	4.1479	12.0560	5.0729	4.99e-39	3.34e-38	up	yes
LRIT1	4.1466	0.6520	0.0573	1.41e-10	3.09e-10	up	yes
KLRF2	4.1455	2.0180	0.3594	4.72e-26	2.03e-25	up	yes
PSMB11	4.1450	1.0940	0.6250	2.85e-18	9.02e-18	up	yes
BOLL	4.1442	13.3360	7.4219	2.12e-46	1.80e-45	up	yes
ANKRD30B	4.1438	76.7180	21.6042	8.64e-81	2.71e-79	up	yes
AGBL1	4.1434	67.2440	19.9948	3.85e-68	6.98e-67	up	yes
MEIOSIN	4.1402	3.0020	0.8646	1.56e-41	1.13e-40	up	yes
KLK13	4.1364	2.2380	1.0625	4.83e-28	2.22e-27	up	yes
GPR174	4.1347	408.2480	82.2083	1.51e-68	2.77e-67	up	yes
KCNB2	4.1336	6.8200	3.5000	3.64e-32	1.93e-31	up	yes
PNMA6E	4.1320	0.8740	0.4792	2.68e-16	7.81e-16	up	yes
CADM2	4.1317	37.0940	12.9479	6.57e-61	9.01e-60	up	yes
C4ORF17	4.1275	55.5760	6.9688	1.28e-82	4.42e-81	up	yes
OR56B2P	4.1266	18.2200	3.9792	8.21e-69	1.53e-67	up	yes
TEX43	4.1265	1.2520	1.4948	1.95e-21	7.00e-21	up	yes
DLGAP2	4.1261	15.4680	4.5885	1.82e-56	2.15e-55	up	yes
ZNF723	4.1261	10.2040	3.3229	3.93e-61	5.44e-60	up	yes
GBP7	4.1260	4.5260	1.6354	4.28e-40	2.96e-39	up	yes
TTBK1	4.1234	18.3840	6.6875	4.56e-80	1.38e-78	up	yes
KRTAP8-1	4.1221	0.7940	0.1042	7.79e-14	2.02e-13	up	yes
COLEC10	4.1220	20.7400	5.2135	3.01e-84	1.13e-82	up	yes
RNF113B	4.1174	25.8360	3.3490	5.28e-66	8.70e-65	up	yes
FAM241A	4.1163	3055.3160	822.2708	9.74e-116	1.80e-113	up	yes
NLRP14	4.1162	24.1920	5.4688	8.01e-70	1.56e-68	up	yes
SFTPA2	4.1150	3.1940	1.5312	1.49e-42	1.11e-41	up	yes
SIX6	4.1128	14.1680	1.5469	1.15e-61	1.62e-60	up	yes
KLRD1	4.1127	710.9560	174.4479	4.01e-109	5.97e-107	up	yes
TGM7	4.1104	1.0840	0.4583	1.86e-20	6.43e-20	up	yes
NLRP7	4.1026	1.6020	0.3594	3.32e-21	1.19e-20	up	yes
PLAC1	4.1007	1.7960	0.8750	1.02e-26	4.50e-26	up	yes
PLA2G12B	4.0996	2.3000	1.1979	8.84e-33	4.80e-32	up	yes
GDA	4.0956	79.5100	24.3438	1.71e-96	1.27e-94	up	yes
OR4E2	4.0950	15.0940	6.2552	2.25e-55	2.55e-54	up	yes
KCNG4	4.0936	58.7580	15.7396	9.30e-99	7.67e-97	up	yes
FAM163A	4.0903	7.1220	2.4844	5.73e-53	6.04e-52	up	yes
HTR3B	4.0899	124.5000	38.9115	1.14e-90	6.05e-89	up	yes
CTAGE15	4.0864	2.5500	1.2344	3.01e-19	9.90e-19	up	yes
NEUROG2	4.0863	2.7920	2.6302	1.05e-20	3.69e-20	up	yes
TUBA8	4.0861	142.9660	52.5365	6.31e-94	4.04e-92	up	yes
ANKRD40CL	4.0860	38.0260	15.5990	1.06e-70	2.12e-69	up	yes
MOGAT1	4.0853	9.4580	3.3177	2.37e-50	2.30e-49	up	yes
RORB	4.0848	84.8520	24.4219	2.31e-79	6.77e-78	up	yes
ART4	4.0824	45.9240	17.1406	3.31e-73	7.43e-72	up	yes
GTSF1L	4.0760	1.5080	0.4219	4.59e-23	1.76e-22	up	yes
OTOP3	4.0747	1.2040	0.0417	7.05e-17	2.11e-16	up	yes
