gene_symbol	log2_fold_change	mean_test	mean_control	pvalue	pvalue_adjusted	direction	significant
C3ORF22	4.7100	3.2650	0.5538	3.42e-39	3.11e-38	up	yes
LGSN	4.7070	43.6350	12.3179	2.66e-82	2.04e-80	up	yes
C3ORF85	4.7053	13.3550	1.4974	2.08e-48	2.65e-47	up	yes
XKR4	4.7046	164.4400	47.9897	5.73e-87	5.81e-85	up	yes
NPBWR2	4.7042	1.2350	0.3897	1.70e-16	5.85e-16	up	yes
SLC17A8	4.7036	7.9600	2.5795	3.12e-39	2.84e-38	up	yes
ZNF556	4.6995	189.7300	70.9538	2.07e-90	2.62e-88	up	yes
CYP4F8	4.6969	87.2550	22.0513	3.66e-82	2.80e-80	up	yes
LRIT1	4.6945	0.8100	0.0564	1.66e-09	3.75e-09	up	yes
H2AL1Q	4.6940	12.7700	3.3436	4.36e-35	3.39e-34	up	yes
PGLYRP4	4.6932	3.5250	0.9692	4.58e-25	2.40e-24	up	yes
SERPINB10	4.6930	20.5850	4.7949	3.07e-70	1.14e-68	up	yes
ELF5	4.6905	17.8750	5.3795	2.54e-61	5.91e-60	up	yes
ELOA2	4.6890	27.4900	2.6256	6.33e-50	8.57e-49	up	yes
MAGEB10	4.6798	33.4800	7.6769	3.70e-73	1.62e-71	up	yes
RPE65	4.6798	6.9150	1.5179	1.23e-39	1.14e-38	up	yes
USP26	4.6784	19.5950	7.1590	4.24e-66	1.27e-64	up	yes
OR51L1	4.6770	54.7300	9.1744	2.05e-86	2.02e-84	up	yes
FABP7	4.6768	31.0750	5.5487	1.02e-51	1.51e-50	up	yes
SSX1	4.6757	6.5800	61.7487	1.16e-34	8.90e-34	up	yes
KCNA10	4.6733	3.1600	0.7385	4.06e-35	3.17e-34	up	yes
NXPH2	4.6717	9.0400	2.7846	7.58e-36	6.09e-35	up	yes
HSF5	4.6714	20.7850	2.8769	1.87e-51	2.74e-50	up	yes
NHLH2	4.6697	10.7250	4.4769	1.23e-30	8.05e-30	up	yes
FSTL5	4.6687	9.4650	3.1590	2.24e-32	1.58e-31	up	yes
RAG2	4.6681	11.9850	2.4974	7.95e-56	1.43e-54	up	yes
LCE1B	4.6670	7.1950	1.0410	8.80e-12	2.29e-11	up	yes
NACA2	4.6656	2.1200	0.9641	3.80e-27	2.17e-26	up	yes
KCNJ16	4.6652	28.2950	9.3487	6.21e-62	1.50e-60	up	yes
PRSS2	4.6630	2.3300	0.2308	1.39e-22	6.52e-22	up	yes
FABP9	4.6616	2.0050	0.2308	9.80e-25	5.07e-24	up	yes
MYO3A	4.6593	23.6100	7.2308	7.29e-47	8.69e-46	up	yes
SLC22A2	4.6570	34.4450	7.1128	2.64e-75	1.35e-73	up	yes
OR1K1	4.6554	10.4950	0.6103	5.73e-55	9.81e-54	up	yes
RP1	4.6505	57.6100	17.4308	8.23e-77	4.62e-75	up	yes
GOLGA8DP	4.6504	4.0300	1.5538	3.82e-23	1.84e-22	up	yes
NANOGNB	4.6491	6.3900	2.3949	2.70e-45	3.06e-44	up	yes
OR51B5	4.6454	36.4550	8.7692	2.39e-64	6.64e-63	up	yes
FAM9C	4.6453	82.0600	16.1641	3.61e-84	3.05e-82	up	yes
KRT73	4.6434	4.8350	0.4872	1.86e-25	9.91e-25	up	yes
ADAM32	4.6428	1152.8300	182.6051	1.43e-103	3.30e-101	up	yes
GRHL2	4.6419	40.1800	6.5026	1.25e-53	2.03e-52	up	yes
DSCAM	4.6412	11.4500	3.6410	1.63e-31	1.11e-30	up	yes
GRM7	4.6396	29.6350	12.0154	4.84e-55	8.34e-54	up	yes
IL2	4.6370	1.7100	0.8256	5.86e-18	2.18e-17	up	yes
ESRP1	4.6327	22.0050	3.1846	2.10e-40	2.01e-39	up	yes
VSIG1	4.6322	35.8250	12.7744	6.96e-80	4.68e-78	up	yes
OR2M4	4.6320	113.3950	21.0103	1.15e-72	4.92e-71	up	yes
SPAG11A	4.6306	0.7600	0.0769	7.04e-08	1.42e-07	up	yes
DNASE2B	4.6290	7.1200	3.8615	8.35e-41	8.11e-40	up	yes
DEFB115	4.6286	0.5350	0.0051	1.33e-06	2.45e-06	up	yes
CPNE6	4.6285	5.1800	0.7179	3.67e-38	3.20e-37	up	yes
KCNJ6	4.6275	565.9750	157.0974	3.20e-95	5.21e-93	up	yes
PKHD1	4.6273	41.0900	9.3692	1.27e-52	1.96e-51	up	yes
PCDHA4	4.6259	485.1600	121.2821	2.83e-104	6.69e-102	up	yes
WFDC9	4.6243	1.1900	0.0205	7.05e-17	2.48e-16	up	yes
DPPA3	4.6233	8.7500	1.9487	6.56e-30	4.17e-29	up	yes
RNASE8	4.6200	7.9900	0.3692	2.97e-47	3.61e-46	up	yes
CYP3A43	4.6175	37.9950	13.6769	1.91e-80	1.32e-78	up	yes
OR3A2	4.6174	10.9600	3.5846	4.82e-59	1.01e-57	up	yes
SPOCK3	4.6139	7.2650	3.1846	7.24e-27	4.11e-26	up	yes
CLRN1	4.6127	14.0250	3.3897	2.87e-49	3.79e-48	up	yes
CCDC73	4.6107	16.7250	3.9949	1.44e-60	3.24e-59	up	yes
ESRRG	4.6097	46.2400	10.4769	9.33e-58	1.80e-56	up	yes
TEX49	4.6074	4.1050	0.4205	3.32e-48	4.21e-47	up	yes
SHISAL2B	4.6064	3.5550	1.0256	1.54e-43	1.65e-42	up	yes
TCEAL6	4.6059	3.1100	3.2051	2.17e-23	1.06e-22	up	yes
C1ORF141	4.6044	23.2100	5.3590	2.26e-55	3.97e-54	up	yes
CACNG5	4.5997	88.7700	21.7077	7.67e-93	1.12e-90	up	yes
SULT1E1	4.5995	11.7000	3.0462	2.59e-52	3.94e-51	up	yes
PON1	4.5978	10.8500	3.2718	1.20e-57	2.32e-56	up	yes
C17ORF99	4.5947	18.5700	11.0000	2.46e-60	5.43e-59	up	yes
RAD21L1	4.5934	9.6850	2.6513	1.67e-59	3.57e-58	up	yes
MCF2L2	4.5907	302.5300	75.7590	1.67e-115	7.03e-113	up	yes
SERPINA4	4.5898	1.2050	0.3282	8.15e-17	2.86e-16	up	yes
ELAVL4	4.5898	17.1500	4.9385	1.09e-39	1.01e-38	up	yes
ENPP7	4.5895	4.8200	0.5077	1.19e-31	8.18e-31	up	yes
CYSLTR1	4.5875	1049.5700	401.1128	1.05e-83	8.67e-82	up	yes
PRR23A	4.5839	17.9900	13.1282	2.30e-41	2.27e-40	up	yes
TPH2	4.5836	321.6150	60.4410	2.32e-98	4.41e-96	up	yes
OR5AU1	4.5825	143.4050	31.7897	7.08e-91	9.45e-89	up	yes
UGT1A10	4.5815	2.1650	1.0872	6.42e-11	1.57e-10	up	yes
CPB2	4.5770	99.4000	40.2821	5.39e-68	1.77e-66	up	yes
TRIM43B	4.5769	2.0900	2.5436	1.30e-09	2.96e-09	up	yes
MROH5	4.5763	1.1000	0.3949	1.30e-11	3.33e-11	up	yes
OR10A4	4.5744	9.0000	0.9385	3.69e-36	2.99e-35	up	yes
SUN5	4.5721	0.9650	0.0462	5.60e-10	1.30e-09	up	yes
CNTN6	4.5690	24.8450	4.3179	1.40e-52	2.16e-51	up	yes
OLIG2	4.5674	4.9150	2.5949	1.59e-38	1.41e-37	up	yes
CIBAR2	4.5646	72.5600	23.1949	9.01e-60	1.95e-58	up	yes
ASCL1	4.5645	4.1150	1.6667	6.91e-39	6.20e-38	up	yes
PRR27	4.5635	6.0250	2.5282	1.92e-43	2.05e-42	up	yes
SPATS1	4.5614	44.9600	21.4205	2.86e-62	7.10e-61	up	yes
RHAG	4.5612	19.9350	5.8564	4.86e-50	6.61e-49	up	yes
AWAT2	4.5596	3.4300	0.6667	1.37e-40	1.32e-39	up	yes
ZBTB8B	4.5590	245.0550	65.0923	1.78e-108	5.48e-106	up	yes
OR5AN1	4.5587	115.8150	15.6154	3.15e-78	1.97e-76	up	yes
EDDM3B	4.5572	2.9050	0.2923	2.54e-34	1.91e-33	up	yes
NR2E1	4.5553	8.5600	2.3744	6.02e-45	6.74e-44	up	yes
ATCAY	4.5537	58.7550	22.4154	3.31e-78	2.07e-76	up	yes
ZNF157	4.5532	28.4750	8.8667	3.96e-78	2.46e-76	up	yes
C12ORF40	4.5516	25.5900	3.3077	8.61e-42	8.69e-41	up	yes
ZNF66	4.5501	977.1800	196.8256	5.57e-99	1.07e-96	up	yes
RPAP2	4.5497	4447.9550	1236.3538	3.62e-125	2.60e-122	up	yes
OR2F1	4.5471	32.0350	5.6103	1.94e-66	5.88e-65	up	yes
TYR	4.5454	22.1450	3.7641	4.94e-58	9.67e-57	up	yes
OR1E1	4.5442	2.1900	0.5846	9.51e-27	5.38e-26	up	yes
PLSCR5	4.5403	0.8800	0.1641	2.24e-13	6.44e-13	up	yes
TRIM64	4.5392	0.9550	0.2410	1.95e-05	3.29e-05	up	yes
SORCS3	4.5372	11.1550	2.8359	9.25e-42	9.31e-41	up	yes
OR2A12	4.5362	30.3350	6.2256	3.91e-56	7.09e-55	up	yes
CDK5R2	4.5361	4.5700	2.6154	4.03e-13	1.14e-12	up	yes
ASB18	4.5357	59.8200	17.7385	9.80e-76	5.14e-74	up	yes
SMIM31	4.5345	66.4750	22.8205	1.97e-72	8.31e-71	up	yes
FAM205A	4.5314	17.9250	1.7538	7.33e-60	1.60e-58	up	yes
PCDHA9	4.5303	60.6300	19.7692	1.62e-89	2.00e-87	up	yes
OOSP3	4.5301	1.7750	0.4974	3.94e-26	2.17e-25	up	yes
PSG7	4.5301	18.0800	4.7487	8.28e-33	5.92e-32	up	yes
RNF17	4.5289	14.0300	5.8410	4.56e-39	4.12e-38	up	yes
FRG2B	4.5265	6.6350	2.4000	2.27e-28	1.36e-27	up	yes
DNAH9	4.5244	53.5200	11.4718	1.21e-76	6.73e-75	up	yes
CGA	4.5213	23.9750	6.9949	3.95e-49	5.18e-48	up	yes
HNF1A	4.5205	11.0650	4.4923	7.84e-46	9.05e-45	up	yes
XKR7	4.5199	5.5300	2.0410	1.01e-45	1.16e-44	up	yes
GPR151	4.5179	12.3700	2.5128	9.56e-37	7.93e-36	up	yes
F11	4.5147	8.0000	2.8615	8.68e-51	1.23e-49	up	yes
SERPINA12	4.5136	27.1600	1.4923	7.27e-30	4.62e-29	up	yes
IYD	4.5133	107.7200	21.5744	1.83e-89	2.24e-87	up	yes
DCX	4.5113	37.3900	16.4564	4.81e-58	9.44e-57	up	yes
ANKRD60	4.5109	41.7950	12.5231	1.38e-84	1.21e-82	up	yes
OR2S2	4.5099	2.7550	0.4103	1.44e-26	8.03e-26	up	yes
ENTHD1	4.5066	7.8350	7.6205	1.95e-38	1.72e-37	up	yes
MAGEA2B	4.5032	0.7800	0.0462	7.48e-08	1.51e-07	up	yes
SLC5A1	4.5026	33.1000	6.3231	1.70e-77	9.98e-76	up	yes
KCNH8	4.5020	28.5250	5.6667	1.42e-55	2.54e-54	up	yes
KBTBD13	4.4963	9.8900	3.4615	3.09e-38	2.70e-37	up	yes
FGB	4.4916	16.5500	16.4410	1.42e-38	1.26e-37	up	yes
OR52P1	4.4868	5.6800	1.0718	3.17e-41	3.12e-40	up	yes
SLC5A12	4.4858	73.8800	15.1641	4.16e-77	2.37e-75	up	yes
NLRP8	4.4850	16.3000	6.4256	7.49e-52	1.12e-50	up	yes
MKRN2OS	4.4843	93.8950	25.1487	4.12e-95	6.65e-93	up	yes
CHRM1	4.4825	2.2600	0.9487	7.00e-26	3.81e-25	up	yes
NWD1	4.4796	88.9450	21.0410	7.34e-85	6.52e-83	up	yes
TRIM71	4.4766	47.0150	9.5949	7.21e-76	3.84e-74	up	yes
ATP1A4	4.4747	50.8850	21.7692	1.83e-72	7.76e-71	up	yes
FUT6	4.4725	19.3050	8.6103	9.31e-58	1.80e-56	up	yes
NCR2	4.4680	1.1550	0.4000	1.83e-14	5.59e-14	up	yes
CRB1	4.4677	54.3950	14.8154	8.73e-96	1.47e-93	up	yes
ACBD7	4.4664	240.5200	74.9231	9.75e-96	1.61e-93	up	yes
DAB1	4.4659	21.0650	7.0769	7.58e-61	1.73e-59	up	yes
OTOP3	4.4649	1.6300	0.0410	1.74e-15	5.66e-15	up	yes
PNMA8C	4.4645	29.6200	11.0872	9.38e-68	3.06e-66	up	yes
BSND	4.4632	57.6300	21.9333	3.00e-67	9.57e-66	up	yes
RFPL2	4.4627	4.7250	1.0051	3.02e-47	3.66e-46	up	yes
TBC1D8B	4.4625	2297.0450	699.0103	1.22e-117	5.76e-115	up	yes
DCDC2C	4.4604	48.9650	9.0513	2.25e-72	9.39e-71	up	yes
GARIN2	4.4597	22.4500	4.8103	2.03e-81	1.48e-79	up	yes
UNC80	4.4564	296.8250	52.1641	5.32e-96	9.07e-94	up	yes
GYPA	4.4541	70.6600	19.9590	6.13e-77	3.47e-75	up	yes
CCDC196	4.4528	54.7950	4.3282	1.92e-60	4.26e-59	up	yes
PSG6	4.4461	23.5650	4.9128	1.29e-36	1.07e-35	up	yes
SLC26A9	4.4413	7.7600	1.7282	5.40e-49	7.05e-48	up	yes
OR56B1	4.4404	8.9250	1.6923	2.23e-51	3.24e-50	up	yes
MKRN3	4.4394	52.9500	13.0000	9.68e-91	1.27e-88	up	yes
KRT26	4.4387	10.2650	2.9179	1.44e-25	7.75e-25	up	yes
KIAA1210	4.4355	20.9700	8.6513	3.19e-72	1.31e-70	up	yes
CFHR4	4.4341	41.3450	14.1231	1.79e-61	4.22e-60	up	yes
ESX1	4.4333	0.9250	0.6000	8.05e-13	2.24e-12	up	yes
LIN28A	4.4331	101.9750	24.0256	6.41e-85	5.71e-83	up	yes
ROPN1B	4.4307	17.5650	3.4923	9.71e-63	2.48e-61	up	yes
RIT2	4.4290	32.1700	2.8718	1.80e-50	2.51e-49	up	yes
WDR72	4.4273	55.9700	8.5590	3.70e-83	2.97e-81	up	yes
OR2T34	4.4265	0.7300	0.0000	2.84e-08	5.90e-08	up	yes
CHRNA6	4.4260	7.3800	1.8462	8.32e-30	5.26e-29	up	yes
SPRR2D	4.4251	3.1100	2.4872	3.27e-14	9.85e-14	up	yes
KLK2	4.4230	54.4850	10.2000	1.19e-72	5.05e-71	up	yes
FAM228B	4.4225	1842.3800	562.5231	4.83e-114	1.87e-111	up	yes
CT47A12	4.4178	1.5550	0.1538	1.61e-14	4.94e-14	up	yes
IL1RAPL1	4.4175	14.7500	3.0513	3.55e-56	6.47e-55	up	yes
DUX4	4.4170	14.5550	5.2000	2.10e-63	5.58e-62	up	yes
GALR1	4.4166	129.7500	32.1026	1.95e-83	1.59e-81	up	yes
NOPCHAP1	4.4166	4241.2750	1203.4051	8.33e-108	2.44e-105	up	yes
TMEM45B	4.4132	60.6350	13.0308	1.57e-78	1.00e-76	up	yes
CHIA	4.4128	8.0300	3.2462	4.61e-31	3.08e-30	up	yes
LECT2	4.4122	53.4700	12.4205	2.85e-68	9.46e-67	up	yes
RGS7	4.4113	178.4700	56.0923	1.15e-99	2.30e-97	up	yes
OR2A5	4.4102	90.9800	14.7487	1.84e-95	3.02e-93	up	yes
DNAJC5G	4.4067	6.8900	2.2564	1.82e-43	1.94e-42	up	yes
CA1	4.4064	97.6150	7.7795	7.49e-66	2.20e-64	up	yes
PTPRZ1	4.4051	199.6000	69.4974	1.14e-70	4.33e-69	up	yes
RTL4	4.4042	19.9350	5.9538	1.37e-47	1.69e-46	up	yes
OR8G1	4.4039	66.1250	12.2872	2.92e-65	8.42e-64	up	yes
AQP12B	4.3981	1.2250	0.2154	4.91e-16	1.65e-15	up	yes
RRH	4.3976	44.5050	10.8000	2.87e-88	3.21e-86	up	yes
TBC1D28	4.3958	3.4850	2.1282	3.92e-32	2.74e-31	up	yes
ANKS4B	4.3945	25.8050	9.3128	1.25e-81	9.18e-80	up	yes
OR7A17	4.3923	61.5450	21.8154	2.82e-77	1.64e-75	up	yes
DAND5	4.3919	38.1050	17.6308	8.04e-67	2.49e-65	up	yes
RAD51AP2	4.3916	7.6150	3.7385	7.67e-44	8.28e-43	up	yes
MUC5AC	4.3911	4.9150	1.0821	1.83e-26	1.02e-25	up	yes
POTEM	4.3904	214.7950	38.4974	6.45e-101	1.36e-98	up	yes
STMN4	4.3886	22.4700	4.0564	1.08e-77	6.41e-76	up	yes
SYCP1	4.3862	52.1200	9.7538	8.16e-59	1.68e-57	up	yes
KLK11	4.3861	45.0250	10.7128	1.09e-80	7.61e-79	up	yes
NLRP7	4.3849	1.6050	0.3538	5.78e-17	2.04e-16	up	yes
TSHR	4.3820	393.3600	79.7744	3.04e-97	5.45e-95	up	yes
LYPD4	4.3801	20.9650	3.6256	5.79e-44	6.28e-43	up	yes
PTTG2	4.3787	9.2650	1.0000	1.32e-55	2.35e-54	up	yes
CLEC3A	4.3742	60.6200	11.0256	2.39e-68	7.98e-67	up	yes
TAS2R42	4.3741	3.1400	0.6615	3.91e-35	3.05e-34	up	yes
APOBEC4	4.3737	16.9450	4.0103	1.22e-30	8.02e-30	up	yes
CCDC60	4.3714	14.2850	2.4872	7.11e-57	1.33e-55	up	yes
SPRR2G	4.3701	1.9650	0.7282	1.80e-11	4.57e-11	up	yes
C20ORF173	4.3686	2.2750	0.6051	1.49e-30	9.76e-30	up	yes
SERPINB12	4.3673	46.6550	8.2923	5.66e-63	1.48e-61	up	yes
LRRC3B	4.3673	20.8850	4.4154	2.07e-36	1.69e-35	up	yes
POU2AF1	4.3660	746.3450	280.5590	4.20e-56	7.62e-55	up	yes
TAS2R3	4.3650	45.5700	2.2615	1.28e-48	1.64e-47	up	yes
KRTAP20-1	4.3642	0.5150	0.0000	1.31e-05	2.25e-05	up	yes
PAX4	4.3624	7.2950	0.8205	6.06e-52	9.05e-51	up	yes
SLITRK1	4.3620	8.6950	1.7692	2.85e-26	1.58e-25	up	yes
PRDM7	4.3618	47.3050	9.3641	4.47e-72	1.82e-70	up	yes
PLD5	4.3618	48.9500	13.7231	2.16e-72	9.08e-71	up	yes
SLC3A1	4.3600	128.4100	24.5282	3.93e-88	4.34e-86	up	yes
SERPINB5	4.3525	50.8950	3.9487	3.01e-42	3.07e-41	up	yes
OR10AD1	4.3516	12.6450	1.8974	8.48e-61	1.93e-59	up	yes
HOATZ	4.3477	32.0750	10.9846	7.19e-78	4.36e-76	up	yes
HTN3	4.3470	46.8300	19.5641	7.87e-36	6.32e-35	up	yes
OR6C6	4.3457	9.4100	3.8564	6.79e-40	6.35e-39	up	yes
POU1F1	4.3449	5.9300	1.7846	2.37e-43	2.51e-42	up	yes
MPPED1	4.3442	4.2600	1.4769	1.46e-23	7.20e-23	up	yes
ODF4	4.3420	1.6850	0.5949	1.41e-23	6.96e-23	up	yes
SLC9A4	4.3418	80.0700	46.8462	6.94e-55	1.18e-53	up	yes
MAJIN	4.3406	6.5300	1.7128	2.06e-49	2.73e-48	up	yes
C22ORF42	4.3399	7.4600	3.5282	6.54e-47	7.81e-46	up	yes
RHBG	4.3396	30.1400	14.0462	1.01e-58	2.06e-57	up	yes
TRPV5	4.3388	3.5700	0.8462	9.30e-34	6.87e-33	up	yes
ACSM2A	4.3367	169.1700	36.3744	8.13e-79	5.25e-77	up	yes
RFX4	4.3352	21.6050	4.4667	1.31e-66	4.02e-65	up	yes
LRRC74B	4.3345	99.8900	26.2923	9.35e-92	1.30e-89	up	yes
TCERG1L	4.3336	6.5050	2.9231	7.20e-41	7.02e-40	up	yes
PRAMEF1	4.3318	2.6750	1.5846	9.28e-27	5.25e-26	up	yes
LIPJ	4.3304	10.3150	2.8872	6.41e-50	8.67e-49	up	yes
CYP3A4	4.3279	32.0750	5.1538	3.27e-77	1.89e-75	up	yes
CLRN3	4.3274	1.6200	0.9231	1.24e-22	5.85e-22	up	yes
GTSF1L	4.3262	1.6100	0.4154	6.69e-18	2.48e-17	up	yes
NTMT2	4.3212	3.3750	1.4051	2.55e-35	2.01e-34	up	yes
CD5L	4.3182	4.9550	1.5795	1.58e-27	9.19e-27	up	yes
CTXND2	4.3160	7.5550	1.7436	1.56e-51	2.29e-50	up	yes
EIF4E1B	4.3153	9.1200	3.1231	5.68e-47	6.82e-46	up	yes
OR10H5	4.3142	206.1250	74.1538	4.45e-77	2.53e-75	up	yes
RD3	4.3138	29.2450	8.3487	2.94e-73	1.30e-71	up	yes
DEFB105A	4.3137	27.4550	10.7128	5.34e-66	1.59e-64	up	yes
NSG2	4.3126	5.9700	2.2000	3.83e-45	4.31e-44	up	yes
XKR9	4.3126	67.4200	31.5077	5.47e-76	2.94e-74	up	yes
HHLA2	4.3102	25.0650	10.0872	1.42e-45	1.63e-44	up	yes
KPNA5	4.3090	2265.3100	673.0872	9.65e-121	5.49e-118	up	yes
ANXA13	4.3063	87.1100	13.4718	3.35e-72	1.37e-70	up	yes
NLRP9	4.3027	7.8050	3.0154	1.02e-52	1.59e-51	up	yes
P2RY10	4.3008	911.2350	224.2308	2.71e-47	3.30e-46	up	yes
IL23R	4.3006	54.3200	14.0154	1.14e-52	1.77e-51	up	yes
OR56B2P	4.2998	19.7450	3.9692	5.13e-59	1.07e-57	up	yes
NCBP2L	4.2994	13.3400	2.5026	5.29e-59	1.10e-57	up	yes
OR2AG2	4.2985	46.7350	12.2615	7.62e-89	8.94e-87	up	yes
CDC14C	4.2962	20.7600	6.3538	2.62e-54	4.34e-53	up	yes
EBLN1	4.2933	6.9850	2.3026	4.08e-48	5.13e-47	up	yes
PRSS54	4.2917	2.0600	0.5436	1.17e-30	7.69e-30	up	yes
FAM186A	4.2912	114.3200	22.9590	8.24e-88	8.96e-86	up	yes
RNF222	4.2912	29.6550	8.8821	3.26e-62	8.06e-61	up	yes
PNMA6E	4.2904	0.8950	0.4718	7.96e-15	2.49e-14	up	yes
MYT1	4.2859	24.6200	12.0718	4.96e-51	7.10e-50	up	yes
CDH18	4.2836	37.3650	17.4308	6.49e-63	1.68e-61	up	yes
KSR2	4.2821	102.1200	22.0872	3.79e-86	3.65e-84	up	yes
UGT1A9	4.2814	1.5850	1.2462	3.24e-07	6.25e-07	up	yes
PROM1	4.2799	16.4300	4.6000	3.73e-57	7.04e-56	up	yes
CACNA1E	4.2794	73.7000	21.5026	1.03e-72	4.45e-71	up	yes
OPRK1	4.2757	17.3800	4.5385	2.88e-59	6.09e-58	up	yes
FAM83B	4.2747	62.6400	14.0410	1.63e-65	4.74e-64	up	yes
RASSF6	4.2741	191.8900	32.5385	7.16e-69	2.46e-67	up	yes
GPR174	4.2730	414.4900	80.9795	1.51e-55	2.69e-54	up	yes
C17ORF78	4.2668	6.6400	2.6974	1.32e-44	1.47e-43	up	yes
KRTAP13-4	4.2645	0.7950	0.1487	1.66e-09	3.73e-09	up	yes
BEND4	4.2617	38.5950	9.1744	1.59e-48	2.04e-47	up	yes
LMNTD1	4.2613	25.1850	10.5385	5.46e-55	9.36e-54	up	yes
LDLRAD1	4.2609	24.3900	6.7026	2.75e-66	8.28e-65	up	yes
KCNB2	4.2604	7.5200	3.4462	6.65e-25	3.46e-24	up	yes
BOLL	4.2590	13.7150	7.3231	6.70e-35	5.18e-34	up	yes
GRIA2	4.2590	47.7750	20.9436	7.63e-41	7.43e-40	up	yes
GPR61	4.2590	8.6550	2.2205	5.90e-59	1.22e-57	up	yes
FAM216B	4.2559	20.2800	6.3795	6.11e-47	7.31e-46	up	yes
TEX13C	4.2539	8.4000	2.0410	9.35e-53	1.46e-51	up	yes
KIAA2012	4.2532	98.9500	34.8103	1.05e-92	1.53e-90	up	yes
IQCM	4.2496	84.6250	11.4513	5.13e-68	1.69e-66	up	yes
IL19	4.2484	53.5800	15.5692	2.85e-91	3.89e-89	up	yes
C1QTNF9	4.2476	51.4650	18.6154	4.70e-61	1.08e-59	up	yes
SMIM36	4.2468	41.4450	12.0205	5.20e-74	2.48e-72	up	yes
FETUB	4.2465	2.7300	1.1949	4.82e-17	1.71e-16	up	yes
OTOP1	4.2461	1.2800	0.4769	5.29e-18	1.97e-17	up	yes
CADM2	4.2431	36.9700	12.7538	1.17e-53	1.89e-52	up	yes
TTBK1	4.2430	19.0200	6.6256	1.15e-67	3.75e-66	up	yes
UBE2U	4.2420	2.2600	1.4974	1.90e-19	7.68e-19	up	yes
IQCF2	4.2411	4.7350	0.3949	3.97e-34	2.97e-33	up	yes
ECE2	4.2332	3.3450	0.8462	2.27e-25	1.21e-24	up	yes
ACSM6	4.2320	57.7600	8.3128	1.61e-54	2.69e-53	up	yes
DMP1	4.2310	10.5400	3.5487	2.33e-36	1.90e-35	up	yes
ZNF723	4.2308	9.9150	3.2872	8.64e-46	9.95e-45	up	yes
FFAR1	4.2302	37.7700	10.5692	4.95e-68	1.63e-66	up	yes
TDRD5	4.2291	10.7800	2.3026	1.79e-31	1.22e-30	up	yes
RTP1	4.2288	1.8350	0.6872	3.55e-24	1.80e-23	up	yes
SAG	4.2274	99.0500	39.5231	9.17e-78	5.46e-76	up	yes
C21ORF62	4.2268	83.2800	26.4769	7.92e-73	3.43e-71	up	yes
CFAP74	4.2264	99.5100	32.8154	1.32e-88	1.51e-86	up	yes
SIX6	4.2262	17.5150	1.5385	2.76e-45	3.12e-44	up	yes
PSMB11	4.2256	1.2000	0.6154	4.17e-15	1.32e-14	up	yes
MAS1	4.2248	97.7350	27.1744	2.65e-81	1.90e-79	up	yes
HTR3A	4.2227	4.2650	1.8051	8.43e-27	4.78e-26	up	yes
GPR15	4.2178	30.3800	3.2359	4.32e-31	2.90e-30	up	yes
ITPRID1	4.2160	50.9900	7.9897	5.00e-63	1.31e-61	up	yes
SFTPA2	4.2159	3.4300	1.5077	2.07e-36	1.69e-35	up	yes
KLRF2	4.2150	2.4250	0.3538	2.59e-19	1.04e-18	up	yes
NEUROG2	4.2099	2.8350	2.5897	6.42e-20	2.65e-19	up	yes
RORB	4.2084	111.3850	24.1949	9.87e-70	3.57e-68	up	yes
MROH2A	4.2059	2.9900	1.3744	2.97e-28	1.78e-27	up	yes
KRT12	4.2053	3.4150	0.6718	2.23e-33	1.63e-32	up	yes
MOGAT1	4.2044	11.2450	3.2872	1.58e-39	1.46e-38	up	yes
UNC13C	4.2040	34.0850	7.9692	4.91e-30	3.15e-29	up	yes
CNPY1	4.2032	7.7700	1.8000	4.05e-48	5.10e-47	up	yes
CCR4	4.2023	172.9050	46.9744	4.61e-79	2.99e-77	up	yes
SAGE1	4.2012	2.9550	1.0667	9.52e-15	2.96e-14	up	yes
TAFA4	4.2004	6.1850	2.5385	1.41e-23	6.96e-23	up	yes
ISL1	4.2004	4.9950	2.3744	3.97e-22	1.82e-21	up	yes
SPTA1	4.1999	37.2100	11.6154	9.50e-60	2.05e-58	up	yes
MAGEC3	4.1982	2.3600	0.8359	4.20e-27	2.40e-26	up	yes
PIK3C2G	4.1952	43.4500	6.3538	7.90e-62	1.89e-60	up	yes
DLGAP2	4.1945	16.6000	4.5179	4.60e-47	5.53e-46	up	yes
SUN3	4.1936	5.1450	2.7949	2.82e-48	3.58e-47	up	yes
OR4E2	4.1923	14.6800	6.1795	6.68e-43	6.98e-42	up	yes
AGBL1	4.1922	67.7200	19.7128	2.16e-54	3.59e-53	up	yes
TBC1D21	4.1922	1.0300	0.2462	1.16e-16	4.01e-16	up	yes
C4ORF17	4.1859	61.7200	6.9333	6.32e-63	1.64e-61	up	yes
ANKRD30B	4.1854	78.5450	21.4974	1.37e-58	2.77e-57	up	yes
NLRP14	4.1742	24.5400	5.4154	7.17e-59	1.48e-57	up	yes
DSC3	4.1719	185.2600	21.9128	6.81e-71	2.60e-69	up	yes
PRAMEF11	4.1698	0.5850	0.1179	1.61e-06	2.94e-06	up	yes
KLRD1	4.1691	749.5300	172.0872	5.34e-96	9.07e-94	up	yes
PAK5	4.1648	12.5800	5.1128	4.33e-30	2.78e-29	up	yes
TUBA8	4.1627	147.8700	51.9179	3.71e-86	3.59e-84	up	yes
ART4	4.1625	49.2950	16.8974	6.00e-64	1.64e-62	up	yes
