gene_symbol	log2_fold_change	mean_test	mean_control	pvalue	pvalue_adjusted	direction	significant
TOX3	-3.5796	3.7143	7.2033	4.24e-21	7.29e-20	down	yes
NLRP5	-3.5774	1.3520	7.3740	1.55e-11	9.34e-11	down	yes
WT1	-3.5763	24.7143	44.4878	3.45e-30	2.36e-28	down	yes
WNT5A	-3.5759	7.3112	29.4146	2.35e-17	2.56e-16	down	yes
RGSL1	-3.5744	9.1020	12.5203	6.01e-24	1.57e-22	down	yes
TNC	-3.5739	27.0867	90.7724	2.91e-36	6.24e-34	down	yes
FOXA1	-3.5731	1.2908	6.1789	1.38e-06	4.93e-06	down	yes
RIT2	-3.5710	2.7602	5.3984	1.93e-12	1.26e-11	down	yes
PURG	-3.5698	1.7806	3.2276	9.91e-09	4.49e-08	down	yes
PCDHB12	-3.5694	0.2653	1.2358	1.39e-04	3.78e-04	down	yes
IL6	-3.5678	114.8673	3319.4797	4.87e-29	2.69e-27	down	yes
RGS8	-3.5676	0.2806	4.0000	5.00e-06	1.67e-05	down	yes
PACSIN3	-3.5662	3.8163	28.2602	8.09e-31	6.07e-29	down	yes
STAB2	-3.5637	9.9898	11.9919	6.21e-21	1.05e-19	down	yes
CALHM4	-3.5583	0.9541	8.1789	4.59e-05	1.34e-04	down	yes
PDYN	-3.5563	0.6378	2.1382	4.75e-08	1.99e-07	down	yes
SLC51B	-3.5546	1.1327	2.5447	1.31e-17	1.47e-16	down	yes
C1QTNF2	-3.5541	4.9694	10.1463	4.13e-27	1.70e-25	down	yes
PTCHD4	-3.5531	24.3980	73.9837	7.94e-32	7.90e-30	down	yes
RGS7BP	-3.5521	0.1582	4.9593	3.92e-05	1.16e-04	down	yes
STMN2	-3.5509	1.8061	1.8537	1.71e-10	9.28e-10	down	yes
REP15	-3.5506	0.6429	1.4634	2.37e-09	1.15e-08	down	yes
TMEM132B	-3.5497	19.2755	23.7805	4.98e-31	3.92e-29	down	yes
ABCA8	-3.5474	22.6276	25.7236	6.98e-30	4.46e-28	down	yes
PLEKHS1	-3.5471	9.7143	13.0894	1.49e-31	1.34e-29	down	yes
MEP1B	-3.5470	3.1378	5.7154	1.03e-21	1.95e-20	down	yes
EPO	-3.5466	0.8776	1.3740	6.36e-12	3.98e-11	down	yes
AFP	-3.5440	0.1429	1.6829	2.16e-03	4.83e-03	down	yes
PLPP4	-3.5436	13.3673	30.7805	2.15e-32	2.44e-30	down	yes
RHOJ	-3.5429	14.5816	111.4878	9.56e-28	4.32e-26	down	yes
LRRC38	-3.5414	5.3622	6.1138	9.45e-19	1.21e-17	down	yes
HMGA2	-3.5410	40.5561	100.9512	3.05e-39	1.32e-36	down	yes
USP29	-3.5402	14.9490	16.1545	3.07e-22	6.27e-21	down	yes
PDZRN3	-3.5398	1.2347	7.1057	5.30e-10	2.73e-09	down	yes
SNTG1	-3.5398	44.1480	39.6585	4.26e-34	6.27e-32	down	yes
LUZP2	-3.5381	25.9898	26.1220	6.34e-31	4.84e-29	down	yes
RGS22	-3.5374	15.7857	13.5610	2.45e-20	3.80e-19	down	yes
SHROOM3	-3.5370	19.2602	58.3984	1.44e-35	2.75e-33	down	yes
BMP4	-3.5364	4.6173	90.3415	2.38e-31	2.04e-29	down	yes
TTC6	-3.5354	14.6786	25.3821	7.09e-25	2.12e-23	down	yes
C11ORF52	-3.5350	3.3112	3.7480	5.61e-15	4.76e-14	down	yes
HTR1F	-3.5342	5.1684	22.4065	6.46e-20	9.52e-19	down	yes
CCDC60	-3.5341	2.8418	4.6585	1.34e-21	2.49e-20	down	yes
IQCA1L	-3.5297	0.8265	3.2276	1.49e-11	9.01e-11	down	yes
TRIM67	-3.5290	3.6531	9.8943	2.84e-21	5.00e-20	down	yes
DEUP1	-3.5289	3.8469	6.1057	2.42e-13	1.75e-12	down	yes
GRIN2A	-3.5283	20.0102	35.5772	1.91e-32	2.18e-30	down	yes
ZG16	-3.5281	11.5816	14.1951	3.92e-31	3.18e-29	down	yes
CLCA4	-3.5227	0.9031	2.7480	5.19e-10	2.68e-09	down	yes
OPCML	-3.5218	0.4541	3.4553	5.18e-05	1.50e-04	down	yes
STRIT1	-3.5216	20.9643	12.5203	2.83e-21	4.99e-20	down	yes
DAZL	-3.5195	2.8418	4.9675	2.10e-13	1.52e-12	down	yes
VEGFD	-3.5183	0.4643	1.7724	4.93e-07	1.85e-06	down	yes
FRMD6	-3.5164	13.7347	95.4065	1.67e-36	4.08e-34	down	yes
PAK5	-3.5141	1.7041	6.1301	8.40e-19	1.08e-17	down	yes
PTN	-3.5130	2.8061	7.5285	1.21e-05	3.83e-05	down	yes
SLC22A6	-3.5126	0.4133	1.6504	1.18e-03	2.76e-03	down	yes
KCNIP3	-3.5114	2.7959	4.8862	9.44e-15	7.84e-14	down	yes
C1ORF185	-3.5093	0.3724	1.8374	1.11e-06	4.02e-06	down	yes
NOSTRIN	-3.5061	6.2704	11.5691	4.85e-26	1.69e-24	down	yes
ECE2	-3.5052	0.5408	2.2927	6.15e-07	2.29e-06	down	yes
TTLL8	-3.5042	0.2551	3.9106	1.40e-07	5.60e-07	down	yes
KLHL31	-3.5030	8.1888	11.5691	2.23e-25	7.12e-24	down	yes
STRA8	-3.5008	1.2194	2.7805	2.35e-16	2.30e-15	down	yes
FOXD4L5	-3.5007	5.4949	19.1382	2.70e-22	5.57e-21	down	yes
FGB	-3.5007	10.2806	9.9024	6.59e-23	1.49e-21	down	yes
PPP1R42	-3.5002	1.5612	3.8699	6.83e-16	6.38e-15	down	yes
SLC6A7	-3.5001	1.2959	3.1870	9.48e-07	3.44e-06	down	yes
TRPM3	-3.4994	16.9337	30.6260	1.17e-29	7.20e-28	down	yes
ADGRL2	-3.4987	69.9286	226.1951	1.97e-40	1.06e-37	down	yes
CHGB	-3.4965	14.4847	20.0813	2.65e-35	4.73e-33	down	yes
EFCAB9	-3.4950	0.6633	1.9431	2.71e-09	1.31e-08	down	yes
PSG11	-3.4943	2.3980	3.3821	2.42e-07	9.43e-07	down	yes
ADAMTS8	-3.4939	5.7908	7.6179	5.02e-25	1.54e-23	down	yes
INSRR	-3.4932	1.1837	6.4390	9.72e-18	1.11e-16	down	yes
SLC2A10	-3.4915	13.9439	47.5285	9.86e-36	1.98e-33	down	yes
EXTL1	-3.4912	1.9439	4.4146	1.39e-14	1.14e-13	down	yes
LDB3	-3.4905	45.0867	44.6098	1.07e-36	2.75e-34	down	yes
RAPGEF4	-3.4901	6.9082	18.6667	3.71e-32	4.09e-30	down	yes
ITPRID1	-3.4897	9.6939	17.1057	3.20e-23	7.65e-22	down	yes
FNDC7	-3.4885	2.6633	3.6911	2.99e-18	3.63e-17	down	yes
PCDHB9	-3.4869	26.5459	29.3496	3.16e-35	5.60e-33	down	yes
LRRD1	-3.4862	27.1020	25.3821	1.97e-26	7.26e-25	down	yes
POU6F2	-3.4843	3.4898	8.4959	2.03e-19	2.81e-18	down	yes
IGFN1	-3.4834	0.9745	5.3577	1.51e-07	6.02e-07	down	yes
CHAT	-3.4819	1.0459	7.3496	1.22e-15	1.11e-14	down	yes
C1ORF141	-3.4787	13.1786	13.4959	1.29e-24	3.74e-23	down	yes
SOD3	-3.4786	0.5306	2.0894	3.23e-07	1.24e-06	down	yes
PCDH19	-3.4782	0.7041	5.0813	7.45e-08	3.07e-07	down	yes
TULP1	-3.4777	2.1735	8.7480	1.37e-22	2.95e-21	down	yes
TERB1	-3.4772	18.5765	21.7398	2.93e-31	2.44e-29	down	yes
PKLR	-3.4721	1.9031	2.9350	6.69e-10	3.42e-09	down	yes
C12ORF56	-3.4718	2.5765	6.0569	4.30e-16	4.12e-15	down	yes
TMEM95	-3.4717	0.1378	1.0000	2.77e-04	7.20e-04	down	yes
SOHLH2	-3.4705	3.1786	8.5041	4.80e-24	1.27e-22	down	yes
MAP3K19	-3.4697	3.9694	8.8537	2.44e-17	2.65e-16	down	yes
SLC17A1	-3.4687	1.0459	2.0488	5.85e-08	2.44e-07	down	yes
CDH13	-3.4686	39.6888	145.2927	2.77e-36	6.08e-34	down	yes
OR52I1	-3.4680	0.5510	1.3821	1.40e-08	6.25e-08	down	yes
BMPER	-3.4668	7.1378	14.2764	3.07e-27	1.29e-25	down	yes
FAM180A	-3.4664	2.2704	4.5203	2.58e-17	2.79e-16	down	yes
NRXN3	-3.4664	23.4847	35.7642	3.98e-33	4.99e-31	down	yes
GALNT15	-3.4649	18.1224	50.8211	3.80e-34	5.68e-32	down	yes
CFAP57	-3.4627	5.6480	10.1463	1.07e-19	1.54e-18	down	yes
GABRA2	-3.4594	7.5102	21.0650	1.03e-23	2.61e-22	down	yes
RHCG	-3.4594	6.3980	21.2520	1.24e-12	8.24e-12	down	yes
ZBTB7C	-3.4585	5.0969	9.7642	2.08e-27	8.98e-26	down	yes
LY6K	-3.4579	14.2857	34.6667	8.74e-35	1.43e-32	down	yes
NLGN4Y	-3.4578	9.7653	61.8699	1.61e-28	8.08e-27	down	yes
LAMB4	-3.4570	13.4439	16.5854	2.38e-22	4.97e-21	down	yes
CTXN1	-3.4564	0.8724	9.5285	8.42e-18	9.70e-17	down	yes
PON3	-3.4547	3.4541	6.4797	6.38e-21	1.07e-19	down	yes
FAM131C	-3.4540	0.5969	5.2602	4.11e-08	1.74e-07	down	yes
NLRP14	-3.4539	1.9031	3.4146	1.13e-08	5.09e-08	down	yes
FAT4	-3.4538	29.3622	56.4715	2.39e-41	1.54e-38	down	yes
PHF21B	-3.4522	0.4286	2.3496	4.89e-06	1.63e-05	down	yes
SLC2A7	-3.4512	2.4847	3.4309	7.14e-14	5.42e-13	down	yes
ADGRG4	-3.4498	6.9133	11.6585	6.17e-15	5.21e-14	down	yes
COL1A1	-3.4486	23.7806	249.8943	4.04e-34	5.99e-32	down	yes
GPR176	-3.4462	1.7551	21.2195	1.27e-17	1.43e-16	down	yes
ARHGEF28	-3.4459	25.4439	102.6504	2.60e-35	4.68e-33	down	yes
MYO1H	-3.4459	5.2398	12.2602	5.46e-25	1.66e-23	down	yes
PCDHA7	-3.4458	0.1429	1.1545	1.83e-03	4.14e-03	down	yes
GRIK3	-3.4435	1.4031	15.6829	5.73e-12	3.61e-11	down	yes
NTRK3	-3.4431	28.6276	53.7154	1.78e-35	3.30e-33	down	yes
KSR2	-3.4407	26.8367	49.4228	5.40e-37	1.53e-34	down	yes
TEKT5	-3.4382	1.2449	2.4309	1.66e-13	1.22e-12	down	yes
DLG2	-3.4373	20.8163	31.7724	2.25e-36	5.10e-34	down	yes
COL14A1	-3.4353	6.7143	20.1463	5.22e-22	1.02e-20	down	yes
GRM7	-3.4348	13.6684	17.1138	6.23e-25	1.88e-23	down	yes
SERPINA3	-3.4335	0.6786	6.9837	2.77e-05	8.34e-05	down	yes
EPCAM	-3.4332	4.1173	20.3415	1.40e-24	4.01e-23	down	yes
AK7	-3.4330	18.3112	20.7805	6.73e-39	2.55e-36	down	yes
FGF10	-3.4325	6.7806	15.9675	1.63e-27	7.13e-26	down	yes
GPRC5A	-3.4325	67.4694	123.2520	7.88e-41	4.47e-38	down	yes
ARX	-3.4319	1.6786	4.0081	6.07e-19	7.92e-18	down	yes
HOXB5	-3.4306	0.4898	10.8699	5.05e-09	2.36e-08	down	yes
ABCG5	-3.4299	13.5000	11.1057	3.84e-22	7.71e-21	down	yes
GATA4	-3.4281	0.0816	2.4472	3.64e-03	7.77e-03	down	yes
ASB15	-3.4267	9.1939	6.6504	1.07e-11	6.54e-11	down	yes
CTAGE1	-3.4251	0.5561	1.6016	3.32e-13	2.36e-12	down	yes
CDH18	-3.4239	17.6582	18.8862	8.41e-29	4.48e-27	down	yes
FRMPD1	-3.4235	23.7551	24.0163	4.10e-31	3.31e-29	down	yes
NAALADL2	-3.4207	32.3878	64.9919	1.77e-36	4.22e-34	down	yes
APOB	-3.4196	19.0051	15.6829	1.62e-14	1.32e-13	down	yes
ANXA10	-3.4189	5.2347	4.4797	2.07e-14	1.66e-13	down	yes
AMBP	-3.4182	0.6786	2.0407	1.59e-07	6.34e-07	down	yes
GBA3	-3.4178	1.1378	4.3171	3.40e-10	1.79e-09	down	yes
CFAP299	-3.4174	12.8316	13.2358	5.10e-24	1.35e-22	down	yes
FST	-3.4172	5.5306	15.2764	4.10e-30	2.75e-28	down	yes
CT55	-3.4166	1.6173	3.0650	1.91e-13	1.39e-12	down	yes
REN	-3.4155	0.2398	4.5366	5.38e-05	1.56e-04	down	yes
USP43	-3.4142	7.6735	22.1463	5.90e-24	1.55e-22	down	yes
PATE4	-3.4129	6.9847	12.2520	6.69e-22	1.30e-20	down	yes
ZIC1	-3.4116	1.0918	4.0407	6.26e-13	4.31e-12	down	yes
SRRM3	-3.4086	1.3265	6.8130	5.06e-11	2.90e-10	down	yes
KLHL4	-3.4073	3.6531	134.8455	7.55e-24	1.94e-22	down	yes
OR2AG1	-3.4065	14.0408	15.8293	1.08e-28	5.67e-27	down	yes
TMEM158	-3.4056	89.2347	187.3902	4.93e-19	6.53e-18	down	yes
CDH3	-3.4037	25.2704	34.2033	6.40e-40	3.11e-37	down	yes
VAX1	-3.4028	1.3622	3.6260	1.58e-09	7.82e-09	down	yes
C1QTNF9	-3.4018	9.5867	11.7642	6.73e-20	9.89e-19	down	yes
LHFPL4	-3.4016	6.9031	13.6341	4.73e-22	9.36e-21	down	yes
MISP	-3.4009	2.9694	5.4309	1.58e-16	1.58e-15	down	yes
CLEC2A	-3.4008	2.0867	1.8455	9.02e-10	4.56e-09	down	yes
ACAN	-3.4008	15.6071	22.4553	1.27e-29	7.71e-28	down	yes
SPATA31A3	-3.3997	0.2602	0.9106	1.03e-03	2.44e-03	down	yes
DPP10	-3.3996	25.3980	30.3089	3.84e-22	7.71e-21	down	yes
LGI1	-3.3990	21.0969	26.0894	1.33e-33	1.81e-31	down	yes
OR6N2	-3.3989	1.9796	2.1870	2.86e-07	1.10e-06	down	yes
RAI14	-3.3986	21.8469	270.3902	4.19e-32	4.57e-30	down	yes
AMBN	-3.3970	1.0051	2.7236	7.20e-09	3.31e-08	down	yes
GABBR2	-3.3967	9.5765	24.7480	3.68e-30	2.49e-28	down	yes
GEM	-3.3953	14.2704	207.6829	4.45e-22	8.88e-21	down	yes
OTOGL	-3.3952	4.4133	16.8130	1.38e-06	4.91e-06	down	yes
FAM217A	-3.3943	5.8724	11.3089	3.20e-16	3.11e-15	down	yes
USP9Y	-3.3940	276.9949	843.5447	2.84e-42	2.28e-39	down	yes
GARIN1B	-3.3934	0.7347	1.6423	2.57e-07	9.98e-07	down	yes
ADH1B	-3.3933	16.7602	22.8943	1.35e-28	6.92e-27	down	yes
FETUB	-3.3929	0.1990	0.9024	1.90e-03	4.29e-03	down	yes
OOSP4B	-3.3923	0.4439	0.6504	3.49e-10	1.84e-09	down	yes
COL4A1	-3.3923	53.3571	1430.2602	1.17e-27	5.23e-26	down	yes
NPY1R	-3.3917	6.5765	8.7805	5.15e-14	3.98e-13	down	yes
KHDC1L	-3.3912	0.8367	1.7805	6.90e-12	4.30e-11	down	yes
FGF5	-3.3898	11.7806	23.4634	7.93e-27	3.10e-25	down	yes
TACR3	-3.3892	0.4796	1.2683	3.35e-04	8.56e-04	down	yes
TWIST1	-3.3891	5.0867	28.4065	2.21e-20	3.45e-19	down	yes
LMOD3	-3.3882	152.2908	128.2520	3.19e-43	3.62e-40	down	yes
PRODH2	-3.3871	0.5408	1.8780	2.43e-06	8.42e-06	down	yes
RBMS3	-3.3871	82.2194	86.9756	1.02e-42	1.03e-39	down	yes
GMNC	-3.3866	0.1020	1.6098	1.95e-03	4.40e-03	down	yes
TRPC3	-3.3862	43.6071	69.1626	4.64e-48	9.95e-45	down	yes
UNC13A	-3.3855	15.7551	23.3333	2.05e-33	2.75e-31	down	yes
SERPINA12	-3.3855	0.2143	0.9024	7.29e-04	1.77e-03	down	yes
SGCG	-3.3851	0.8929	1.8862	8.50e-14	6.39e-13	down	yes
GLP2R	-3.3847	1.9541	4.1789	5.71e-11	3.26e-10	down	yes
TCERG1L	-3.3847	3.9388	7.1707	3.19e-22	6.49e-21	down	yes
OTP	-3.3841	0.3061	2.6748	1.50e-04	4.06e-04	down	yes
NPAS3	-3.3834	9.1582	12.5610	2.92e-25	9.25e-24	down	yes
CELF4	-3.3815	15.7602	17.9024	6.16e-34	8.81e-32	down	yes
HHIPL2	-3.3803	3.2755	5.9268	5.25e-20	7.80e-19	down	yes
MORN5	-3.3792	0.1122	1.1626	2.04e-03	4.57e-03	down	yes
CCL14	-3.3791	0.9796	6.7398	1.02e-10	5.65e-10	down	yes
OR8D1	-3.3772	16.4643	21.3171	3.26e-24	8.90e-23	down	yes
PTPRB	-3.3770	44.2296	186.9919	6.91e-36	1.43e-33	down	yes
DCDC2	-3.3763	14.9388	14.4797	2.00e-28	9.85e-27	down	yes
MYO18B	-3.3754	6.0969	34.4146	6.17e-19	8.05e-18	down	yes
ATP10B	-3.3738	36.2857	59.3902	4.24e-30	2.83e-28	down	yes
GRHL2	-3.3714	8.8010	14.0894	5.82e-23	1.32e-21	down	yes
OR2C1	-3.3710	1.2296	2.4390	4.11e-14	3.20e-13	down	yes
VGLL3	-3.3701	60.7551	90.8618	5.31e-40	2.77e-37	down	yes
ADGRG7	-3.3692	10.7143	11.6504	4.41e-05	1.29e-04	down	yes
LRIT2	-3.3676	0.2959	0.9919	1.14e-04	3.14e-04	down	yes
ANKRD66	-3.3668	1.0255	3.1138	8.38e-10	4.25e-09	down	yes
INMT-MINDY4	-3.3664	1.0000	2.6911	1.01e-09	5.09e-09	down	yes
SIX2	-3.3654	0.3929	5.8780	8.32e-04	2.00e-03	down	yes
GRIK2	-3.3616	84.3061	84.4065	3.26e-35	5.72e-33	down	yes
FABP7	-3.3607	10.9031	10.2195	1.10e-20	1.80e-19	down	yes
MS4A5	-3.3606	0.8878	2.1220	3.43e-09	1.63e-08	down	yes
HTN1	-3.3603	34.1071	41.3089	6.94e-30	4.45e-28	down	yes
PIH1D2	-3.3603	12.0816	10.0976	1.38e-30	1.01e-28	down	yes
C2CD6	-3.3582	8.0459	10.3577	5.60e-23	1.28e-21	down	yes
OR10A4	-3.3570	0.7704	1.3252	2.06e-03	4.62e-03	down	yes
PRICKLE2	-3.3562	71.6531	148.5854	5.45e-41	3.19e-38	down	yes
SMLR1	-3.3547	0.6020	1.9024	1.20e-06	4.30e-06	down	yes
KLK13	-3.3545	0.6786	1.0325	3.58e-03	7.67e-03	down	yes
DNAJC12	-3.3541	19.4031	31.9512	3.07e-29	1.79e-27	down	yes
CPB1	-3.3509	12.7194	16.3577	1.14e-28	5.93e-27	down	yes
GYG2	-3.3508	9.5408	22.1626	8.48e-23	1.89e-21	down	yes
TSLP	-3.3503	3.1480	9.8537	3.01e-18	3.64e-17	down	yes
PSG8	-3.3498	0.7041	1.8130	8.20e-07	3.00e-06	down	yes
DLL4	-3.3481	3.6582	292.6423	2.99e-22	6.12e-21	down	yes
SLC22A10	-3.3471	14.6990	14.9919	2.25e-25	7.17e-24	down	yes
NUAK1	-3.3470	16.5510	82.1301	2.51e-26	9.05e-25	down	yes
TFDP3	-3.3468	0.3214	0.4878	2.20e-04	5.78e-04	down	yes
ERG	-3.3467	62.2653	246.2276	4.11e-21	7.09e-20	down	yes
MMP27	-3.3458	0.6684	0.6748	2.17e-05	6.63e-05	down	yes
RND3	-3.3450	5.9031	106.0976	1.03e-11	6.31e-11	down	yes
NR2F1	-3.3448	3.3214	18.0163	2.19e-26	8.00e-25	down	yes
SSX1	-3.3433	1.0918	2.0894	6.64e-09	3.06e-08	down	yes
UNC93A	-3.3421	0.1582	1.4715	2.06e-03	4.62e-03	down	yes
NOVA1	-3.3390	24.5408	34.6748	1.49e-31	1.34e-29	down	yes
CYP2C18	-3.3382	0.2296	0.9919	1.77e-04	4.73e-04	down	yes
REM1	-3.3376	0.2092	1.0325	1.31e-04	3.58e-04	down	yes
LIMCH1	-3.3375	21.2500	166.0000	3.76e-22	7.56e-21	down	yes
GFY	-3.3371	0.5051	1.9350	1.58e-04	4.25e-04	down	yes
CDH7	-3.3357	60.4541	57.0407	4.92e-28	2.34e-26	down	yes
KIAA1210	-3.3345	16.4337	13.6098	5.50e-32	5.73e-30	down	yes
TEX11	-3.3327	4.7449	5.5854	5.65e-19	7.41e-18	down	yes
KRT26	-3.3323	4.9541	6.1707	2.34e-10	1.25e-09	down	yes
BDKRB1	-3.3306	8.5204	11.9593	2.20e-26	8.01e-25	down	yes
CRISPLD1	-3.3276	3.1735	84.1545	7.53e-14	5.70e-13	down	yes
AKR1D1	-3.3275	22.3724	20.7805	9.84e-29	5.18e-27	down	yes
B3GNT6	-3.3272	5.4643	6.1789	4.08e-17	4.31e-16	down	yes
GPR87	-3.3264	1.4286	3.7154	5.50e-10	2.83e-09	down	yes
POTEI	-3.3260	9.1582	23.4634	5.07e-20	7.56e-19	down	yes
ZIC2	-3.3249	0.4388	7.8293	4.12e-06	1.39e-05	down	yes
SCTR	-3.3248	5.4133	6.6748	5.81e-15	4.93e-14	down	yes
COL5A2	-3.3246	11.4796	171.6992	8.93e-28	4.06e-26	down	yes
CYS1	-3.3223	1.3776	6.0650	1.60e-11	9.62e-11	down	yes
EMX2	-3.3207	37.0612	36.3171	9.97e-31	7.41e-29	down	yes
INSM2	-3.3203	0.8214	1.9593	6.66e-09	3.07e-08	down	yes
COL4A5	-3.3196	25.3265	99.6748	1.70e-31	1.50e-29	down	yes
OR52B2	-3.3195	0.2398	0.5935	6.05e-05	1.74e-04	down	yes
FOXF2	-3.3193	112.8929	4.8862	3.05e-06	1.04e-05	down	yes
DCAF8L2	-3.3192	1.1327	3.9919	1.48e-11	8.97e-11	down	yes
FRG2B	-3.3188	3.6684	5.5935	2.93e-06	1.00e-05	down	yes
GOLGA6D	-3.3182	1.5663	1.9837	3.19e-07	1.22e-06	down	yes
SEZ6L2	-3.3177	3.8980	39.2764	2.74e-21	4.86e-20	down	yes
ZNF732	-3.3147	1.3469	5.2683	3.50e-18	4.21e-17	down	yes
F2	-3.3145	1.6684	2.5203	4.00e-14	3.12e-13	down	yes
IGSF10	-3.3139	15.9796	23.8293	6.27e-19	8.16e-18	down	yes
CFTR	-3.3133	25.4388	45.9187	4.02e-22	8.05e-21	down	yes
COL6A6	-3.3130	6.3878	22.5935	1.43e-15	1.28e-14	down	yes
VSTM2A	-3.3105	0.9592	2.7967	8.50e-09	3.88e-08	down	yes
SMIM23	-3.3105	1.1224	2.5691	8.84e-12	5.46e-11	down	yes
ELAVL2	-3.3099	14.3724	20.5610	6.54e-26	2.23e-24	down	yes
CDH2	-3.3098	19.4541	70.1463	3.41e-25	1.07e-23	down	yes
LHX6	-3.3096	0.4541	5.5447	1.19e-06	4.27e-06	down	yes
OR8D4	-3.3090	11.6327	11.8293	3.23e-25	1.02e-23	down	yes
DNAI1	-3.3085	1.2704	4.0732	2.62e-10	1.40e-09	down	yes
MARCHF4	-3.3048	7.1888	16.8537	1.11e-12	7.46e-12	down	yes
BEND2	-3.3045	470.0306	320.2764	3.79e-24	1.03e-22	down	yes
ADCY2	-3.3039	45.1786	63.0244	1.70e-35	3.21e-33	down	yes
CERS1	-3.3029	2.1582	15.0976	4.81e-16	4.58e-15	down	yes
PLA2R1	-3.3009	54.5204	67.1545	1.35e-35	2.60e-33	down	yes
OR52H1	-3.3003	1.6684	3.3252	1.64e-09	8.10e-09	down	yes
DAW1	-3.2995	6.7398	11.4878	1.14e-28	5.94e-27	down	yes
TRIM64B	-3.2987	3.2806	5.1301	8.23e-10	4.17e-09	down	yes
TNNI3K	-3.2984	2.7041	5.7154	1.73e-19	2.41e-18	down	yes
PTPRZ1	-3.2982	15.4949	34.1057	1.03e-27	4.64e-26	down	yes
ACSBG2	-3.2981	2.6990	5.9106	8.03e-22	1.54e-20	down	yes
CHRM3	-3.2958	41.8878	58.3740	9.56e-37	2.52e-34	down	yes
PSKH2	-3.2953	0.1122	1.2520	2.61e-03	5.75e-03	down	yes
C8B	-3.2944	0.4796	2.2195	1.76e-05	5.46e-05	down	yes
SMIM45	-3.2930	0.3827	1.2764	4.02e-08	1.71e-07	down	yes
CTNNA2	-3.2923	12.9949	15.3496	1.51e-23	3.76e-22	down	yes
C10ORF99	-3.2914	0.4031	0.5041	5.68e-05	1.64e-04	down	yes
ZFY	-3.2912	68.6378	296.1707	3.65e-10	1.92e-09	down	yes
PRY	-3.2903	0.0918	0.8211	8.15e-04	1.96e-03	down	yes
TSHB	-3.2895	1.5357	2.2358	5.89e-14	4.52e-13	down	yes
SPATS1	-3.2869	25.8316	22.2358	4.12e-26	1.45e-24	down	yes
SMYD1	-3.2865	0.5153	3.2276	8.99e-05	2.52e-04	down	yes
COL8A1	-3.2846	75.9133	207.4797	1.09e-39	5.15e-37	down	yes
GFRAL	-3.2841	6.7398	8.4959	2.11e-21	3.82e-20	down	yes
MALL	-3.2837	48.6939	314.3902	9.10e-28	4.13e-26	down	yes
POPDC3	-3.2826	0.2194	14.5285	1.39e-04	3.77e-04	down	yes
PLP1	-3.2819	1.3469	2.6748	2.06e-10	1.11e-09	down	yes
CCDC33	-3.2816	0.2857	2.1545	2.73e-06	9.39e-06	down	yes
SLC26A7	-3.2809	2.2296	4.6423	1.23e-18	1.56e-17	down	yes
CAPSL	-3.2793	1.8776	1.5122	1.60e-05	5.01e-05	down	yes
OR51B2	-3.2777	0.1480	0.5203	6.34e-04	1.55e-03	down	yes
OR2D3	-3.2762	0.2653	0.9024	1.61e-03	3.68e-03	down	yes
POTEC	-3.2761	13.2908	22.9187	1.03e-15	9.39e-15	down	yes
BGN	-3.2755	14.9133	148.8374	6.99e-13	4.80e-12	down	yes
CALB2	-3.2731	0.2959	8.3333	5.86e-04	1.44e-03	down	yes
ZSCAN10	-3.2730	4.3878	5.4065	2.56e-17	2.77e-16	down	yes
DCDC1	-3.2720	15.2347	23.4472	2.96e-30	2.04e-28	down	yes
VWA3A	-3.2712	5.0204	7.7398	1.29e-21	2.40e-20	down	yes
HIPK4	-3.2708	0.8061	1.3171	1.15e-11	7.01e-11	down	yes
TPTE2	-3.2691	7.5714	10.8374	2.96e-27	1.25e-25	down	yes
CYP2C19	-3.2686	28.0357	27.3333	3.17e-29	1.84e-27	down	yes
OR10P1	-3.2684	1.1122	1.1220	8.60e-07	3.14e-06	down	yes
SULT1C2	-3.2682	29.2806	42.8049	2.34e-30	1.65e-28	down	yes
KIRREL2	-3.2668	2.8214	13.1301	4.18e-19	5.61e-18	down	yes
CALR3	-3.2658	1.1990	3.6423	4.86e-12	3.08e-11	down	yes
HAP1	-3.2655	37.3622	34.0732	2.95e-37	9.04e-35	down	yes
POTED	-3.2654	10.5255	15.9106	1.92e-15	1.70e-14	down	yes
KCNH6	-3.2652	15.2398	16.5691	6.09e-32	6.22e-30	down	yes
TSKU	-3.2644	31.8112	94.6992	5.15e-35	8.79e-33	down	yes
CFAP61	-3.2639	3.5153	9.2195	2.33e-18	2.86e-17	down	yes
TTR	-3.2637	4.2551	14.0325	4.22e-17	4.45e-16	down	yes
POU2F3	-3.2635	24.3827	24.1463	6.75e-32	6.82e-30	down	yes
SP9	-3.2635	0.3622	8.1301	1.32e-05	4.15e-05	down	yes
LEMD1	-3.2620	0.3520	0.5447	7.82e-05	2.21e-04	down	yes
SLC35F1	-3.2605	9.8163	16.6260	1.29e-27	5.71e-26	down	yes
TRIM51	-3.2588	2.3622	1.9187	8.74e-07	3.19e-06	down	yes
KCNK2	-3.2587	3.4031	5.9106	1.87e-16	1.85e-15	down	yes
PIK3C2G	-3.2575	5.8878	12.9675	4.66e-22	9.26e-21	down	yes
OR52A1	-3.2572	34.4592	22.5691	3.66e-27	1.51e-25	down	yes
NCKAP5	-3.2563	4.1224	19.0000	7.96e-12	4.94e-11	down	yes
